date,state,district,pincode,bio_age_5_17,bio_age_17_
23-07-2025,Telangana,Karimnagar,505102,4,2
23-07-2025,Telangana,Karimnagar,505162,4,2
23-07-2025,Telangana,Karimnagar,505186,3,1
23-07-2025,Telangana,Karimnagar,505209,25,7
23-07-2025,Telangana,Karimnagar,505306,3,3
23-07-2025,Telangana,Karimnagar,505326,18,9
23-07-2025,Telangana,Karimnagar,505403,6,0
23-07-2025,Telangana,Karimnagar,505404,4,4
23-07-2025,Telangana,Karimnagar,505415,14,1
23-07-2025,Telangana,Karimnagar,505451,3,1
23-07-2025,Telangana,Karimnagar,505452,3,5
23-07-2025,Telangana,Karimnagar,505453,6,1
23-07-2025,Telangana,Karimnagar,505467,5,5
23-07-2025,Telangana,Karimnagar,505470,1,0
23-07-2025,Telangana,Karimnagar,505475,2,0
23-07-2025,Telangana,Karimnagar,505501,3,2
23-07-2025,Telangana,Karimnagar,505503,5,6
23-07-2025,Telangana,Karimnagar,505514,2,2
23-07-2025,Telangana,Karimnagar,505525,5,2
23-07-2025,Telangana,Karimnagar,505526,3,4
23-07-2025,Telangana,Karimnagar,505531,11,2
23-07-2025,Telangana,Khammam,507114,8,0
23-07-2025,Telangana,Khammam,507123,16,2
23-07-2025,Telangana,Khammam,507160,5,1
23-07-2025,Telangana,Khammam,507163,7,3
23-07-2025,Telangana,Khammam,507164,3,0
23-07-2025,Telangana,Khammam,507165,15,8
23-07-2025,Telangana,Khammam,507183,2,3
23-07-2025,Telangana,Khammam,507202,6,5
23-07-2025,Telangana,Khammam,507211,4,0
23-07-2025,Telangana,Khammam,507301,2,0
23-07-2025,Telangana,Khammam,507303,14,7
23-07-2025,Telangana,Khammam,507306,2,0
23-07-2025,Telangana,Komaram Bheem,504295,0,2
23-07-2025,Telangana,Mahabubabad,506104,1,1
23-07-2025,Telangana,Mahabubabad,506315,0,1
23-07-2025,Telangana,Mahabubabad,506324,6,2
23-07-2025,Telangana,Mahabubnagar,509102,15,10
23-07-2025,Telangana,Mahabubnagar,509152,1,1
23-07-2025,Telangana,Mahabubnagar,509153,4,1
23-07-2025,Telangana,Mahabubnagar,509202,12,5
23-07-2025,Telangana,Mahabubnagar,509206,21,9
23-07-2025,Telangana,Mahabubnagar,509216,8,8
23-07-2025,Telangana,Mahabubnagar,509327,6,4
23-07-2025,Telangana,Mahabubnagar,509338,14,1
23-07-2025,Telangana,Mahabubnagar,509351,5,4
23-07-2025,Telangana,Mahabubnagar,509353,4,6
23-07-2025,Telangana,Mahabubnagar,509375,15,26
23-07-2025,Telangana,Mahabubnagar,509376,6,11
23-07-2025,Telangana,Mahabubnagar,509381,9,9
23-07-2025,Telangana,Mahabubnagar,509410,2,3
23-07-2025,Telangana,Mancherial,504208,12,1
23-07-2025,Telangana,Mancherial,504218,2,0
23-07-2025,Telangana,Mancherial,504251,3,1
23-07-2025,Telangana,Medak,502101,2,2
23-07-2025,Telangana,Medak,502103,18,5
23-07-2025,Telangana,Medak,502107,3,0
23-07-2025,Telangana,Medak,502228,0,1
23-07-2025,Telangana,Medak,502246,6,6
23-07-2025,Telangana,Medak,502267,0,1
23-07-2025,Telangana,Medak,502273,2,0
23-07-2025,Telangana,Medak,502281,1,0
23-07-2025,Telangana,Medak,502307,4,2
23-07-2025,Telangana,Medak,502312,2,0
23-07-2025,Telangana,Medak,502316,4,9
23-07-2025,Telangana,Medak,502318,4,1
23-07-2025,Telangana,Medak,502329,5,1
23-07-2025,Telangana,Medak,502331,2,0
23-07-2025,Telangana,Medak,502336,7,7
23-07-2025,Telangana,Medak,502371,3,0
23-07-2025,Telangana,Medchal-malkajgiri,500010,12,5
23-07-2025,Telangana,Medchal-malkajgiri,500040,1,3
23-07-2025,Telangana,Medchal-malkajgiri,500087,2,1
23-07-2025,Telangana,Medchal-malkajgiri,500100,2,3
23-07-2025,Telangana,Medchal−malkajgiri,500043,2,0
23-07-2025,Telangana,Medchal−malkajgiri,500067,1,2
23-07-2025,Telangana,Medchal−malkajgiri,500090,1,2
23-07-2025,Telangana,Mulugu,506345,0,1
23-07-2025,Telangana,Nagarkurnool,509215,6,4
23-07-2025,Telangana,Nagarkurnool,509401,3,2
23-07-2025,Telangana,Nalgonda,508221,3,3
23-07-2025,Telangana,Nalgonda,508234,3,0
23-07-2025,Telangana,Nalgonda,508256,6,3
23-07-2025,Telangana,Nalgonda,508284,14,4
23-07-2025,Telangana,Nalgonda,508286,5,0
23-07-2025,Telangana,Nalgonda,508373,12,6
23-07-2025,Telangana,Narayanpet,509351,3,0
23-07-2025,Telangana,Narayanpet,509407,2,9
23-07-2025,Telangana,Nirmal,504105,3,1
23-07-2025,Telangana,Nirmal,504109,1,1
23-07-2025,Telangana,Nizamabad,503002,26,20
23-07-2025,Telangana,Nizamabad,503125,3,7
23-07-2025,Telangana,Nizamabad,503144,0,3
23-07-2025,Telangana,Nizamabad,503165,24,12
23-07-2025,Telangana,Nizamabad,503185,38,23
23-07-2025,Telangana,Nizamabad,503212,18,8
23-07-2025,Telangana,Nizamabad,503245,15,6
23-07-2025,Telangana,Nizamabad,503246,11,7
23-07-2025,Telangana,Nizamabad,503311,7,12
23-07-2025,Telangana,Nizamabad,503321,2,1
23-07-2025,Telangana,Peddapalli,505185,5,2
23-07-2025,Telangana,Rajanna Sircilla,505302,1,3
23-07-2025,Telangana,Rajanna Sircilla,505404,0,1
23-07-2025,Telangana,Sangareddy,502001,17,1
23-07-2025,Telangana,Sangareddy,502221,3,0
23-07-2025,Telangana,Sangareddy,502249,4,1
23-07-2025,Telangana,Sangareddy,502257,0,2
23-07-2025,Telangana,Sangareddy,502273,0,1
23-07-2025,Telangana,Sangareddy,502296,2,0
23-07-2025,Telangana,Sangareddy,502306,3,0
23-07-2025,Telangana,Sangareddy,502313,0,1
23-07-2025,Telangana,Sangareddy,502319,10,2
23-07-2025,Telangana,Sangareddy,502321,2,2
23-07-2025,Telangana,Sangareddy,502371,0,1
23-07-2025,Telangana,Siddipet,502103,14,0
23-07-2025,Telangana,Siddipet,502107,0,1
23-07-2025,Telangana,Siddipet,502280,0,1
23-07-2025,Telangana,Siddipet,505528,0,1
23-07-2025,Telangana,Suryapet,508111,3,1
23-07-2025,Telangana,Suryapet,508280,2,1
23-07-2025,Telangana,Vikarabad,501101,6,3
23-07-2025,Telangana,Vikarabad,501202,6,2
23-07-2025,Telangana,Vikarabad,501501,3,9
23-07-2025,Telangana,Vikarabad,509336,5,4
23-07-2025,Telangana,Vikarabad,509350,5,7
23-07-2025,Telangana,Wanaparthy,509104,5,12
23-07-2025,Telangana,Wanaparthy,509382,5,0
23-07-2025,Telangana,Warangal,506009,2,3
23-07-2025,Telangana,Warangal,506015,4,0
23-07-2025,Telangana,Warangal,506101,36,7
23-07-2025,Telangana,Warangal,506135,8,2
23-07-2025,Telangana,Warangal,506144,1,0
23-07-2025,Telangana,Warangal,506164,5,3
23-07-2025,Telangana,Warangal,506166,1,0
23-07-2025,Telangana,Warangal,506167,9,6
23-07-2025,Telangana,Warangal,506169,8,2
23-07-2025,Telangana,Warangal,506222,14,22
23-07-2025,Telangana,Warangal,506224,5,2
23-07-2025,Telangana,Warangal,506303,5,1
23-07-2025,Telangana,Warangal,506344,2,4
23-07-2025,Telangana,Warangal,506345,1,0
23-07-2025,Telangana,Warangal,506348,5,0
23-07-2025,Telangana,Warangal,506355,4,3
23-07-2025,Telangana,Warangal,506366,0,1
23-07-2025,Telangana,Warangal,506368,3,4
23-07-2025,Telangana,Warangal,506371,1,0
23-07-2025,Telangana,Warangal Rural,506005,1,1
23-07-2025,Telangana,Warangal Rural,506391,1,0
23-07-2025,Telangana,Warangal Urban,506003,1,0
23-07-2025,Telangana,Warangal Urban,506142,3,0
23-07-2025,Telangana,Yadadri.,508285,1,2
22-07-2025,Telangana,Adilabad,504103,7,9
22-07-2025,Telangana,Adilabad,504109,5,0
22-07-2025,Telangana,Adilabad,504202,2,5
22-07-2025,Telangana,Adilabad,504214,2,3
22-07-2025,Telangana,Adilabad,504302,2,0
22-07-2025,Telangana,Adilabad,504311,13,24
22-07-2025,Telangana,Adilabad,504312,7,7
22-07-2025,Telangana,Adilabad,504346,7,21
22-07-2025,Telangana,Bhadradri Kothagudem,507124,1,4
22-07-2025,Telangana,Bhadradri Kothagudem,507140,2,0
22-07-2025,Telangana,Hanumakonda,505102,2,9
22-07-2025,Telangana,Hanumakonda,506011,0,1
22-07-2025,Telangana,Hanumakonda,506164,0,5
22-07-2025,Telangana,Hanumakonda,506342,0,8
22-07-2025,Telangana,Hanumakonda,506370,0,3
22-07-2025,Telangana,Hanumakonda,506371,0,3
22-07-2025,Telangana,Hanumakonda,506391,1,2
22-07-2025,Telangana,Hyderabad,500002,26,17
22-07-2025,Telangana,Hyderabad,500013,45,24
22-07-2025,Telangana,Hyderabad,500045,11,16
22-07-2025,Telangana,Hyderabad,500050,3,1
22-07-2025,Telangana,Hyderabad,500055,2,2
22-07-2025,Telangana,Hyderabad,500058,6,3
22-07-2025,Telangana,Hyderabad,500080,3,7
22-07-2025,Telangana,Hyderabad,500094,6,6
22-07-2025,Telangana,Jagitial,505330,0,1
22-07-2025,Telangana,Jagitial,505450,4,0
22-07-2025,Telangana,Jagitial,505460,3,4
22-07-2025,Telangana,Jagitial,505529,1,2
22-07-2025,Telangana,Jagitial,505531,1,0
22-07-2025,Telangana,Jangaon,506252,0,2
22-07-2025,Telangana,Jangaon,506317,0,1
22-07-2025,Telangana,Jangoan,506144,4,2
22-07-2025,Telangana,Jangoan,506145,1,8
22-07-2025,Telangana,Jangoan,506201,2,0
22-07-2025,Telangana,Jayashankar Bhupalpally,505184,0,2
22-07-2025,Telangana,Jayashankar Bhupalpally,506348,2,2
22-07-2025,Telangana,K.v. Rangareddy,500047,13,3
22-07-2025,Telangana,K.v. Rangareddy,500049,18,19
22-07-2025,Telangana,K.v. Rangareddy,500067,1,3
22-07-2025,Telangana,K.v. Rangareddy,500068,17,24
22-07-2025,Telangana,K.v. Rangareddy,500077,11,2
22-07-2025,Telangana,K.v. Rangareddy,500078,12,7
22-07-2025,Telangana,K.v. Rangareddy,500086,4,7
22-07-2025,Telangana,K.v. Rangareddy,500091,1,4
22-07-2025,Telangana,K.v. Rangareddy,500097,9,8
22-07-2025,Telangana,K.v. Rangareddy,500107,1,1
22-07-2025,Telangana,K.v. Rangareddy,501106,6,41
22-07-2025,Telangana,K.v. Rangareddy,501509,3,17
22-07-2025,Telangana,K.v. Rangareddy,509339,1,6
22-07-2025,Telangana,K.v. Rangareddy,509357,1,0
22-07-2025,Telangana,Kamareddy,503110,1,6
22-07-2025,Telangana,Kamareddy,503114,1,1
22-07-2025,Telangana,Kamareddy,503120,0,1
22-07-2025,Telangana,Kamareddy,503125,3,3
22-07-2025,Telangana,Kamareddy,503144,1,6
22-07-2025,Telangana,Kamareddy,503309,8,5
22-07-2025,Telangana,Karimnagar,505129,0,6
22-07-2025,Telangana,Karimnagar,505172,4,10
22-07-2025,Telangana,Karimnagar,505185,5,4
22-07-2025,Telangana,Karimnagar,505186,0,2
22-07-2025,Telangana,Karimnagar,505302,4,6
22-07-2025,Telangana,Karimnagar,505331,5,5
22-07-2025,Telangana,Karimnagar,505403,2,2
22-07-2025,Telangana,Karimnagar,505415,3,4
22-07-2025,Telangana,Karimnagar,505416,5,4
22-07-2025,Telangana,Karimnagar,505425,2,2
22-07-2025,Telangana,Karimnagar,505455,2,3
22-07-2025,Telangana,Karimnagar,505460,12,7
22-07-2025,Telangana,Karimnagar,505467,3,11
22-07-2025,Telangana,Karimnagar,505472,2,5
22-07-2025,Telangana,Karimnagar,505474,1,5
22-07-2025,Telangana,Karimnagar,505475,0,1
22-07-2025,Telangana,Karimnagar,505480,2,1
22-07-2025,Telangana,Karimnagar,505490,5,1
22-07-2025,Telangana,Karimnagar,505505,2,2
22-07-2025,Telangana,Karimnagar,505514,3,4
22-07-2025,Telangana,Karimnagar,505532,2,4
22-07-2025,Telangana,Khammam,507001,14,8
22-07-2025,Telangana,Khammam,507115,14,2
22-07-2025,Telangana,Khammam,507128,5,1
22-07-2025,Telangana,Khammam,507169,1,7
22-07-2025,Telangana,Khammam,507202,2,3
22-07-2025,Telangana,Khammam,507203,4,2
22-07-2025,Telangana,Khammam,507204,6,4
22-07-2025,Telangana,Khammam,507301,2,0
22-07-2025,Telangana,Khammam,507302,3,0
22-07-2025,Telangana,Khammam,507305,2,4
22-07-2025,Telangana,Komaram Bheem,504293,3,7
22-07-2025,Telangana,Komaram Bheem,504295,2,6
22-07-2025,Telangana,Komaram Bheem,504296,2,10
22-07-2025,Telangana,Mahabubabad,506101,2,5
22-07-2025,Telangana,Mahabubabad,506112,2,2
22-07-2025,Telangana,Mahabubabad,506134,0,1
22-07-2025,Telangana,Mahabubabad,506135,1,2
22-07-2025,Telangana,Mahabubabad,506315,3,0
22-07-2025,Telangana,Mahabubnagar,509102,20,15
22-07-2025,Telangana,Mahabubnagar,509206,12,12
22-07-2025,Telangana,Mahabubnagar,509210,14,36
22-07-2025,Telangana,Mahabubnagar,509219,3,4
22-07-2025,Telangana,Mahabubnagar,509325,2,1
22-07-2025,Telangana,Mahabubnagar,509336,8,9
22-07-2025,Telangana,Mahabubnagar,509337,2,2
22-07-2025,Telangana,Mahabubnagar,509338,11,3
22-07-2025,Telangana,Mahabubnagar,509339,20,14
22-07-2025,Telangana,Mahabubnagar,509340,6,9
22-07-2025,Telangana,Mahabubnagar,509360,6,1
22-07-2025,Telangana,Mancherial,504205,0,3
22-07-2025,Telangana,Mancherial,504218,0,4
22-07-2025,Telangana,Mancherial,504301,2,1
22-07-2025,Telangana,Medak,502001,10,3
22-07-2025,Telangana,Medak,502102,3,14
22-07-2025,Telangana,Medak,502109,3,4
22-07-2025,Telangana,Medak,502113,1,1
22-07-2025,Telangana,Medak,502125,2,1
22-07-2025,Telangana,Medak,502221,3,5
22-07-2025,Telangana,Medak,502249,1,2
22-07-2025,Telangana,Medak,502290,1,3
22-07-2025,Telangana,Medak,502295,3,6
22-07-2025,Telangana,Medak,502302,6,14
22-07-2025,Telangana,Medak,502312,3,0
22-07-2025,Telangana,Medak,502331,3,5
22-07-2025,Telangana,Medak,502381,0,1
22-07-2025,Telangana,Medchal-malkajgiri,500085,1,8
22-07-2025,Telangana,Medchal-malkajgiri,500087,4,8
22-07-2025,Telangana,Medchal−malkajgiri,500039,2,1
22-07-2025,Telangana,Medchal−malkajgiri,500085,0,1
22-07-2025,Telangana,Mulugu,506168,4,0
22-07-2025,Telangana,Mulugu,506343,0,3
22-07-2025,Telangana,Mulugu,506347,0,5
22-07-2025,Telangana,Mulugu,506352,0,2
22-07-2025,Telangana,Nagarkurnool,509102,1,2
22-07-2025,Telangana,Nagarkurnool,509203,0,7
22-07-2025,Telangana,Nagarkurnool,509209,3,12
22-07-2025,Telangana,Nagarkurnool,509215,3,3
22-07-2025,Telangana,Nagarkurnool,509324,2,6
22-07-2025,Telangana,Nagarkurnool,509360,0,4
22-07-2025,Telangana,Nagarkurnool,509411,1,0
22-07-2025,Telangana,Nalgonda,508114,8,5
22-07-2025,Telangana,Nalgonda,508203,4,2
22-07-2025,Telangana,Nalgonda,508252,13,6
22-07-2025,Telangana,Nalgonda,508253,6,4
22-07-2025,Telangana,Nalgonda,508256,3,4
22-07-2025,Telangana,Nalgonda,508258,8,18
22-07-2025,Telangana,Nalgonda,508280,4,1
22-07-2025,Telangana,Nalgonda,508355,4,5
22-07-2025,Telangana,Narayanpet,509208,1,9
22-07-2025,Telangana,Nirmal,504106,5,9
22-07-2025,Telangana,Nirmal,504110,0,5
22-07-2025,Telangana,Nirmal,504306,2,2
22-07-2025,Telangana,Nizamabad,503003,7,10
22-07-2025,Telangana,Nizamabad,503201,3,1
22-07-2025,Telangana,Nizamabad,503212,8,13
22-07-2025,Telangana,Nizamabad,503217,4,3
22-07-2025,Telangana,Nizamabad,503245,9,8
22-07-2025,Telangana,Nizamabad,503246,5,5
22-07-2025,Telangana,Nizamabad,503301,4,6
22-07-2025,Telangana,Nizamabad,503311,8,10
22-07-2025,Telangana,Peddapalli,505186,0,1
22-07-2025,Telangana,Peddapalli,505215,0,1
22-07-2025,Telangana,Rajanna Sircilla,505405,2,7
22-07-2025,Telangana,Rangareddy,501510,1,15
22-07-2025,Telangana,Sangareddy,502220,9,6
22-07-2025,Telangana,Sangareddy,502257,4,1
22-07-2025,Telangana,Sangareddy,502293,6,2
22-07-2025,Telangana,Sangareddy,502313,3,3
22-07-2025,Telangana,Sangareddy,502371,0,1
22-07-2025,Telangana,Siddipet,502102,0,2
22-07-2025,Telangana,Siddipet,502281,2,0
22-07-2025,Telangana,Siddipet,502312,0,1
22-07-2025,Telangana,Siddipet,502334,0,3
22-07-2025,Telangana,Siddipet,505530,1,0
22-07-2025,Telangana,Suryapet,508233,2,7
22-07-2025,Telangana,Vikarabad,501106,0,5
22-07-2025,Telangana,Vikarabad,501121,2,5
22-07-2025,Telangana,Vikarabad,501141,1,8
22-07-2025,Telangana,Vikarabad,509350,2,6
22-07-2025,Telangana,Wanaparthy,509131,1,2
22-07-2025,Telangana,Wanaparthy,509235,1,1
22-07-2025,Telangana,Warangal,506005,6,5
22-07-2025,Telangana,Warangal,506101,18,13
22-07-2025,Telangana,Warangal,506112,5,3
22-07-2025,Telangana,Warangal,506134,2,4
22-07-2025,Telangana,Warangal,506145,1,0
22-07-2025,Telangana,Warangal,506168,4,6
22-07-2025,Telangana,Warangal,506222,7,12
22-07-2025,Telangana,Warangal,506224,0,6
22-07-2025,Telangana,Warangal,506301,2,0
22-07-2025,Telangana,Warangal,506330,10,3
22-07-2025,Telangana,Warangal,506342,7,4
22-07-2025,Telangana,Warangal,506343,1,1
22-07-2025,Telangana,Warangal,506344,1,1
22-07-2025,Telangana,Warangal,506345,4,1
22-07-2025,Telangana,Warangal,506365,5,2
22-07-2025,Telangana,Warangal,506366,4,4
22-07-2025,Telangana,Warangal,506370,1,0
22-07-2025,Telangana,Warangal (urban),505476,0,1
22-07-2025,Telangana,Warangal Rural,506122,1,4
22-07-2025,Telangana,Warangal Rural,506164,2,1
22-07-2025,Telangana,Warangal Rural,506314,0,3
22-07-2025,Telangana,Warangal Urban,505102,0,1
22-07-2025,Telangana,Warangal Urban,506166,0,1
22-07-2025,Telangana,Yadadri.,508115,0,5
22-07-2025,Telangana,Yadadri.,508116,3,4
22-07-2025,Telangana,Yadadri.,508252,4,10
21-07-2025,Telangana,Mahabubnagar,509325,3,0
21-07-2025,Telangana,Mahabubnagar,509327,1,0
21-07-2025,Telangana,Mahabubnagar,509336,4,2
21-07-2025,Telangana,Mahabubnagar,509351,2,1
21-07-2025,Telangana,Mahabubnagar,509412,4,3
21-07-2025,Telangana,Mancherial,504216,3,3
21-07-2025,Telangana,Mancherial,504231,0,3
21-07-2025,Telangana,Mancherial,504301,1,0
21-07-2025,Telangana,Medak,502109,3,2
21-07-2025,Telangana,Medak,502115,0,1
21-07-2025,Telangana,Medak,502257,1,0
21-07-2025,Telangana,Medak,502281,1,0
21-07-2025,Telangana,Medak,502286,0,7
21-07-2025,Telangana,Medak,502291,5,1
21-07-2025,Telangana,Medak,502296,2,1
21-07-2025,Telangana,Medak,502310,1,0
21-07-2025,Telangana,Medak,502313,6,5
21-07-2025,Telangana,Medak,502334,3,4
21-07-2025,Telangana,Medak,502381,5,2
21-07-2025,Telangana,Medchal-malkajgiri,500043,2,1
21-07-2025,Telangana,Medchal-malkajgiri,500098,2,5
21-07-2025,Telangana,Medchal−malkajgiri,500085,1,0
21-07-2025,Telangana,Mulugu,506344,2,1
21-07-2025,Telangana,Mulugu,506349,0,1
21-07-2025,Telangana,Mulugu,507136,0,1
21-07-2025,Telangana,Nagarkurnool,509102,0,1
21-07-2025,Telangana,Nagarkurnool,509401,2,0
21-07-2025,Telangana,Nagarkurnool,509412,1,2
21-07-2025,Telangana,Nalgonda,508004,2,1
21-07-2025,Telangana,Nalgonda,508116,28,5
21-07-2025,Telangana,Nalgonda,508202,2,3
21-07-2025,Telangana,Nalgonda,508203,3,0
21-07-2025,Telangana,Nalgonda,508204,4,0
21-07-2025,Telangana,Nalgonda,508206,5,2
21-07-2025,Telangana,Nalgonda,508256,2,1
21-07-2025,Telangana,Nalgonda,508257,1,0
21-07-2025,Telangana,Narayanpet,509208,0,4
21-07-2025,Telangana,Narayanpet,509350,1,0
21-07-2025,Telangana,Narayanpet,509407,5,0
21-07-2025,Telangana,Nirmal,504102,2,0
21-07-2025,Telangana,Nirmal,504103,4,4
21-07-2025,Telangana,Nizamabad,503001,45,18
21-07-2025,Telangana,Nizamabad,503122,2,3
21-07-2025,Telangana,Nizamabad,503145,4,4
21-07-2025,Telangana,Nizamabad,503165,3,0
21-07-2025,Telangana,Nizamabad,503175,4,0
21-07-2025,Telangana,Nizamabad,503180,3,1
21-07-2025,Telangana,Nizamabad,503202,1,0
21-07-2025,Telangana,Nizamabad,503235,2,1
21-07-2025,Telangana,Nizamabad,503321,4,2
21-07-2025,Telangana,Peddapalli,505184,1,0
21-07-2025,Telangana,Rajanna Sircilla,505305,3,1
21-07-2025,Telangana,Sangareddy,502032,11,6
21-07-2025,Telangana,Sangareddy,502220,0,1
21-07-2025,Telangana,Sangareddy,502221,1,0
21-07-2025,Telangana,Sangareddy,502273,2,0
21-07-2025,Telangana,Sangareddy,502294,0,2
21-07-2025,Telangana,Sangareddy,502307,0,1
21-07-2025,Telangana,Siddipet,502276,1,1
21-07-2025,Telangana,Siddipet,502279,1,0
21-07-2025,Telangana,Siddipet,505467,0,2
21-07-2025,Telangana,Suryapet,508218,1,2
21-07-2025,Telangana,Suryapet,508221,0,1
21-07-2025,Telangana,Suryapet,508234,1,0
21-07-2025,Telangana,Vikarabad,501121,2,0
21-07-2025,Telangana,Vikarabad,501143,2,1
21-07-2025,Telangana,Vikarabad,502345,1,0
21-07-2025,Telangana,Vikarabad,509336,2,4
21-07-2025,Telangana,Wanaparthy,509103,3,0
21-07-2025,Telangana,Wanaparthy,509120,1,0
21-07-2025,Telangana,Wanaparthy,509235,0,3
21-07-2025,Telangana,Wanaparthy,509381,1,0
21-07-2025,Telangana,Warangal,506002,12,6
21-07-2025,Telangana,Warangal,506006,1,1
21-07-2025,Telangana,Warangal,506122,2,0
21-07-2025,Telangana,Warangal,506135,1,0
21-07-2025,Telangana,Warangal,506165,2,0
21-07-2025,Telangana,Warangal,506167,4,0
21-07-2025,Telangana,Warangal,506168,3,1
21-07-2025,Telangana,Warangal,506221,1,3
21-07-2025,Telangana,Warangal,506244,9,1
21-07-2025,Telangana,Warangal,506252,4,4
21-07-2025,Telangana,Warangal,506301,2,0
21-07-2025,Telangana,Warangal,506319,1,0
21-07-2025,Telangana,Warangal,506349,5,2
21-07-2025,Telangana,Warangal,506367,2,1
21-07-2025,Telangana,Warangal,506381,1,0
21-07-2025,Telangana,Warangal,506391,3,0
21-07-2025,Telangana,Warangal Urban,505102,3,1
21-07-2025,Telangana,Yadadri.,508126,1,0
20-07-2025,Telangana,Adilabad,504208,1,0
20-07-2025,Telangana,Hanumakonda,506001,3,1
20-07-2025,Telangana,Hanumakonda,506006,0,1
20-07-2025,Telangana,Hanumakonda,506371,1,0
20-07-2025,Telangana,Hyderabad,500001,1,0
20-07-2025,Telangana,Hyderabad,500008,1,0
20-07-2025,Telangana,Hyderabad,500045,6,1
20-07-2025,Telangana,K.v. Rangareddy,500039,2,0
20-07-2025,Telangana,K.v. Rangareddy,500090,3,0
20-07-2025,Telangana,K.v. Rangareddy,501202,1,0
20-07-2025,Telangana,Karimnagar,505101,0,1
20-07-2025,Telangana,Karimnagar,505122,0,1
20-07-2025,Telangana,Karimnagar,505497,1,1
20-07-2025,Telangana,Komaram Bheem,504295,1,0
20-07-2025,Telangana,Mahabubabad,506135,0,1
20-07-2025,Telangana,Medak,502345,0,1
20-07-2025,Telangana,Medchal-malkajgiri,500037,0,1
20-07-2025,Telangana,Sangareddy,502221,0,1
20-07-2025,Telangana,Suryapet,508233,0,1
20-07-2025,Telangana,Warangal,506003,0,1
20-07-2025,Telangana,Warangal,506005,0,1
20-07-2025,Telangana,Warangal,506006,0,1
20-07-2025,Telangana,Warangal,506015,0,1
20-07-2025,Telangana,Warangal,506143,2,0
20-07-2025,Telangana,Warangal,506164,1,0
20-07-2025,Telangana,Warangal,506172,1,0
20-07-2025,Telangana,Warangal,506223,2,0
20-07-2025,Telangana,Warangal,506252,0,1
20-07-2025,Telangana,Warangal,506345,1,0
20-07-2025,Telangana,Warangal,506371,0,1
20-07-2025,Telangana,Warangal Rural,506006,1,1
20-07-2025,Telangana,Warangal Rural,506330,0,1
20-07-2025,Telangana,Warangal Urban,506001,2,0
20-07-2025,Telangana,Warangal Urban,506005,1,1
20-07-2025,Telangana,Yadadri.,508253,0,1
24-07-2025,Telangana,Adilabad,504202,4,3
24-07-2025,Telangana,Adilabad,504205,2,0
24-07-2025,Telangana,Adilabad,504208,4,1
24-07-2025,Telangana,Adilabad,504214,2,5
24-07-2025,Telangana,Adilabad,504216,1,6
24-07-2025,Telangana,Adilabad,504219,2,1
24-07-2025,Telangana,Adilabad,504251,7,2
24-07-2025,Telangana,Adilabad,504272,0,1
24-07-2025,Telangana,Adilabad,504273,2,2
24-07-2025,Telangana,Adilabad,504303,3,1
24-07-2025,Telangana,Adilabad,504312,1,3
24-07-2025,Telangana,Adilabad,504323,0,3
24-07-2025,Telangana,Bhadradri Kothagudem,507117,5,3
24-07-2025,Telangana,Bhadradri Kothagudem,507123,6,9
24-07-2025,Telangana,Bhadradri Kothagudem,507133,2,3
24-07-2025,Telangana,Hanumakonda,506009,0,4
24-07-2025,Telangana,Hanumakonda,506142,1,4
24-07-2025,Telangana,Hanumakonda,506164,0,3
24-07-2025,Telangana,Hyderabad,500003,8,16
24-07-2025,Telangana,Hyderabad,500007,3,4
24-07-2025,Telangana,Hyderabad,500017,7,4
24-07-2025,Telangana,Hyderabad,500025,0,5
13-08-2025,Telangana,Adilabad,504102,5,2
13-08-2025,Telangana,Adilabad,504103,5,10
13-08-2025,Telangana,Adilabad,504105,1,1
13-08-2025,Telangana,Adilabad,504106,5,7
13-08-2025,Telangana,Adilabad,504109,3,1
13-08-2025,Telangana,Adilabad,504110,3,18
13-08-2025,Telangana,Adilabad,504206,1,0
13-08-2025,Telangana,Adilabad,504209,1,0
13-08-2025,Telangana,Adilabad,504220,0,1
13-08-2025,Telangana,Adilabad,504272,2,1
13-08-2025,Telangana,Adilabad,504299,15,11
13-08-2025,Telangana,Adilabad,504301,2,1
